"SM"|Yes|"82717908"|"152954564"
"CL-ML"|No |"82717907"|"152954565"
"GM"|No |"82717907"|"152954566"
"ML"|No |"82717907"|"152954567"
"SM"|Yes|"82717907"|"152954568"
"ML"|Yes|"82717906"|"152954569"
"SM"|No |"82717906"|"152954570"
"CL-ML"|No |"82717905"|"152954572"
"CL"|No |"82717905"|"152954571"
"GC"|No |"82717905"|"152954573"
"SC"|Yes|"82717905"|"152954574"
"CL-ML"|No |"82717904"|"152954576"
"CL"|Yes|"82717904"|"152954575"
"GC"|No |"82717904"|"152954577"
"SC"|No |"82717904"|"152954578"
"CL"|No |"82717903"|"152954579"
"ML"|Yes|"82717903"|"152954580"
"SC"|No |"82717903"|"152954581"
"SM"|No |"82717903"|"152954582"
"CH"|No |"82717902"|"152954583"
"MH"|Yes|"82717902"|"152954584"
"CH"|No |"82717901"|"152954585"
"MH"|Yes|"82717901"|"152954586"
"MH"|Yes|"82717900"|"152954587"
"ML"|No |"82717900"|"152954588"
"SC-SM"|Yes|"82717899"|"152954593"
"GC"|No |"82717899"|"152954589"
"GM"|No |"82717899"|"152954590"
"SC"|No |"82717899"|"152954591"
"SM"|No |"82717899"|"152954592"
"CL"|No |"82717898"|"152954594"
"GC"|No |"82717898"|"152954595"
"GM"|No |"82717898"|"152954596"
"ML"|Yes|"82717898"|"152954597"
"CL-ML"|Yes|"82717897"|"152954598"
"ML"|No |"82717897"|"152954599"
"SC"|No |"82717897"|"152954600"
"SM"|No |"82717897"|"152954601"
"GC-GM"|No |"82718335"|"152955896"
"CL"|No |"82718335"|"152955894"
"GC"|No |"82718335"|"152955895"
"SC"|Yes|"82718335"|"152955897"
"CL-ML"|No |"82718334"|"152955891"
"GC-GM"|No |"82718334"|"152955893"
"CL"|Yes|"82718334"|"152955890"
"GC"|No |"82718334"|"152955892"
"ML"|Yes|"82718333"|"152955889"
"CL"|No |"82718331"|"152955884"
"GC"|Yes|"82718331"|"152955888"
"GM"|No |"82718331"|"152955885"
"ML"|No |"82718331"|"152955886"
"SM"|No |"82718331"|"152955887"
"CL-ML"|No |"82718330"|"152955882"
"CL"|Yes|"82718330"|"152955881"
"ML"|No |"82718330"|"152955883"
"GC-GM"|No |"82718329"|"152955877"
"SC-SM"|No |"82718329"|"152955879"
"GM"|No |"82718329"|"152955878"
"SM"|Yes|"82718329"|"152955880"
"CL-ML"|No |"82718328"|"152955873"
"GM"|No |"82718328"|"152955874"
"ML"|No |"82718328"|"152955875"
"SM"|Yes|"82718328"|"152955876"
"ML"|Yes|"82718327"|"152955871"
"SM"|No |"82718327"|"152955872"
"CL-ML"|No |"82718326"|"152955868"
"CL"|No |"82718326"|"152955867"
"GC"|No |"82718326"|"152955869"
"SC"|Yes|"82718326"|"152955870"
"CL-ML"|No |"82718325"|"152955865"
"CL"|Yes|"82718325"|"152955864"
"GC"|No |"82718325"|"152955866"
"SC"|No |"82718325"|"152955863"
"GC"|No |"82718324"|"152955859"
"GM"|No |"82718324"|"152955860"
"ML"|Yes|"82718324"|"152955861"
"SM"|No |"82718324"|"152955862"
"SC-SM"|Yes|"82718322"|"152955854"
"GC"|No |"82718322"|"152955850"
"GM"|No |"82718322"|"152955851"
"SC"|No |"82718322"|"152955852"
"SM"|No |"82718322"|"152955853"
"CL"|No |"82718321"|"152955846"
"GC"|No |"82718321"|"152955847"
"GM"|No |"82718321"|"152955848"
"ML"|Yes|"82718321"|"152955849"
"CL-ML"|Yes|"82718323"|"152955855"
"ML"|No |"82718323"|"152955856"
"SC"|No |"82718323"|"152955857"
"SM"|No |"82718323"|"152955858"
"GC-GM"|No |"82718320"|"152955844"
"CL"|No |"82718320"|"152955842"
"GC"|No |"82718320"|"152955843"
"SC"|Yes|"82718320"|"152955845"
"CL-ML"|No |"82718319"|"152955839"
"GC-GM"|No |"82718319"|"152955841"
"CL"|Yes|"82718319"|"152955838"
"GC"|No |"82718319"|"152955840"
"ML"|Yes|"82718318"|"152955837"
"CL"|No |"82718315"|"152955829"
"GC"|Yes|"82718315"|"152955833"
"GM"|No |"82718315"|"152955830"
"ML"|No |"82718315"|"152955831"
"SM"|No |"82718315"|"152955832"
"CL-ML"|No |"82718316"|"152955835"
"CL"|Yes|"82718316"|"152955834"
"ML"|No |"82718316"|"152955836"
"GC-GM"|No |"82718314"|"152955825"
"SC-SM"|No |"82718314"|"152955827"
"GM"|No |"82718314"|"152955826"
"SM"|Yes|"82718314"|"152955828"
"CL-ML"|No |"82718313"|"152955821"
"GM"|No |"82718313"|"152955822"
"ML"|No |"82718313"|"152955823"
"SM"|Yes|"82718313"|"152955824"
"ML"|Yes|"82718312"|"152955819"
"SM"|No |"82718312"|"152955820"
"CL-ML"|No |"82718311"|"152955816"
"CL"|No |"82718311"|"152955815"
"GC"|No |"82718311"|"152955817"
"SC"|Yes|"82718311"|"152955818"
"CL-ML"|No |"82718310"|"152955812"
"CL"|Yes|"82718310"|"152955811"
"GC"|No |"82718310"|"152955813"
"SC"|No |"82718310"|"152955814"
"GC"|No |"82718309"|"152955807"
"GM"|No |"82718309"|"152955808"
"ML"|Yes|"82718309"|"152955809"
"SM"|No |"82718309"|"152955810"
"SC-SM"|Yes|"82718307"|"152955802"
"GC"|No |"82718307"|"152955798"
"GM"|No |"82718307"|"152955799"
"SC"|No |"82718307"|"152955800"
"SM"|No |"82718307"|"152955801"
"CL"|No |"82718306"|"152955794"
"GC"|No |"82718306"|"152955795"
"GM"|No |"82718306"|"152955796"
"ML"|Yes|"82718306"|"152955797"
"CL-ML"|Yes|"82718308"|"152955803"
"ML"|No |"82718308"|"152955804"
"SC"|No |"82718308"|"152955805"
"SM"|No |"82718308"|"152955806"
"GC-GM"|No |"82718305"|"152955792"
"CL"|No |"82718305"|"152955790"
"GC"|No |"82718305"|"152955791"
"SC"|Yes|"82718305"|"152955793"
"CL-ML"|No |"82718304"|"152955787"
"GC-GM"|No |"82718304"|"152955789"
"CL"|Yes|"82718304"|"152955786"
"GC"|No |"82718304"|"152955788"
"ML"|Yes|"82718303"|"152955785"
"CL"|No |"82718301"|"152955780"
"GC"|Yes|"82718301"|"152955784"
"GM"|No |"82718301"|"152955781"
"ML"|No |"82718301"|"152955782"
"SM"|No |"82718301"|"152955783"
"CL-ML"|No |"82718300"|"152955778"
"CL"|Yes|"82718300"|"152955777"
"ML"|No |"82718300"|"152955779"
"GC-GM"|No |"82718298"|"152955771"
"SC-SM"|No |"82718298"|"152955773"
"GM"|No |"82718298"|"152955772"
"SM"|Yes|"82718298"|"152955774"
"CL-ML"|No |"82718297"|"152955767"
"GM"|No |"82718297"|"152955768"
"ML"|No |"82718297"|"152955769"
"SM"|Yes|"82718297"|"152955770"
"ML"|Yes|"82718299"|"152955775"
"SM"|No |"82718299"|"152955776"
"CL-ML"|No |"82718296"|"152955764"
"CL"|No |"82718296"|"152955763"
"GC"|No |"82718296"|"152955765"
"SC"|Yes|"82718296"|"152955766"
"CL-ML"|No |"82718295"|"152955760"
"CL"|Yes|"82718295"|"152955759"
"GC"|No |"82718295"|"152955761"
"SC"|No |"82718295"|"152955762"
"GC"|No |"82718294"|"152955755"
"GM"|No |"82718294"|"152955756"
"ML"|Yes|"82718294"|"152955757"
"SM"|No |"82718294"|"152955758"
"SC-SM"|Yes|"82718293"|"152954557"
"GC"|No |"82718293"|"152954553"
"GM"|No |"82718293"|"152954554"
"SC"|No |"82718293"|"152954555"
"SM"|No |"82718293"|"152954556"
"CL"|No |"82718292"|"152954549"
"GC"|No |"82718292"|"152954550"
"GM"|No |"82718292"|"152954551"
"ML"|Yes|"82718292"|"152954552"
"CL-ML"|Yes|"82718291"|"152954545"
"ML"|No |"82718291"|"152954546"
"SC"|No |"82718291"|"152954547"
"SM"|No |"82718291"|"152954548"
"GC-GM"|No |"82718290"|"152954543"
"CL"|No |"82718290"|"152954541"
"GC"|No |"82718290"|"152954542"
"SC"|Yes|"82718290"|"152954544"
"CL-ML"|No |"82718289"|"152954538"
"GC-GM"|No |"82718289"|"152954540"
"CL"|Yes|"82718289"|"152954537"
"GC"|No |"82718289"|"152954539"
"ML"|Yes|"82718288"|"152954535"
"OL"|No |"82718288"|"152954536"
"CL"|No |"82718286"|"152954530"
"GC"|Yes|"82718286"|"152954534"
"GM"|No |"82718286"|"152954531"
"ML"|No |"82718286"|"152954532"
"SM"|No |"82718286"|"152954533"
"CL-ML"|No |"82718285"|"152954528"
"CL"|Yes|"82718285"|"152954527"
"ML"|No |"82718285"|"152954529"
"GC-GM"|No |"82718284"|"152954523"
"SC-SM"|No |"82718284"|"152954525"
"GM"|No |"82718284"|"152954524"
"SM"|Yes|"82718284"|"152954526"
"CL-ML"|No |"82718283"|"152954519"
"GM"|No |"82718283"|"152954520"
"ML"|No |"82718283"|"152954521"
"SM"|Yes|"82718283"|"152954522"
"ML"|Yes|"82718282"|"152954517"
"SM"|No |"82718282"|"152954518"
"CL-ML"|No |"82718279"|"152954506"
"CL"|No |"82718279"|"152954505"
"GC"|No |"82718279"|"152954507"
"SC"|Yes|"82718279"|"152954508"
"CL-ML"|No |"82718281"|"152954514"
"CL"|Yes|"82718281"|"152954513"
"GC"|No |"82718281"|"152954515"
"SC"|No |"82718281"|"152954516"
"CL"|No |"82718280"|"152954509"
"ML"|Yes|"82718280"|"152954510"
"SC"|No |"82718280"|"152954511"
"SM"|No |"82718280"|"152954512"
"SC-SM"|Yes|"82718278"|"152954504"
"GC"|No |"82718278"|"152954500"
"GM"|No |"82718278"|"152954501"
"SC"|No |"82718278"|"152954502"
"SM"|No |"82718278"|"152954503"
"CL"|No |"82718277"|"152954496"
"GC"|No |"82718277"|"152954497"
"GM"|No |"82718277"|"152954498"
"ML"|Yes|"82718277"|"152954499"
"CL-ML"|Yes|"82718276"|"152954492"
"ML"|No |"82718276"|"152954493"
"SC"|No |"82718276"|"152954494"
"SM"|No |"82718276"|"152954495"
"GC-GM"|No |"82717896"|"152954604"
"CL"|No |"82717896"|"152954602"
"GC"|No |"82717896"|"152954603"
"SC"|Yes|"82717896"|"152954605"
"CL-ML"|No |"82717895"|"152954607"
"GC-GM"|No |"82717895"|"152954609"
"CL"|Yes|"82717895"|"152954606"
"GC"|No |"82717895"|"152954608"
"ML"|Yes|"82717894"|"152954610"
"OL"|No |"82717894"|"152954611"
"CL"|No |"82717892"|"152954612"
"GC"|Yes|"82717892"|"152954616"
"GM"|No |"82717892"|"152954613"
"ML"|No |"82717892"|"152954614"
"SM"|No |"82717892"|"152954615"
"CL-ML"|No |"82717891"|"152954618"
"CL"|Yes|"82717891"|"152954617"
"ML"|No |"82717891"|"152954619"
"GC-GM"|No |"82717890"|"152954620"
"SC-SM"|No |"82717890"|"152954622"
"GM"|No |"82717890"|"152954621"
"SM"|Yes|"82717890"|"152954623"
"CL-ML"|No |"82717889"|"152954624"
"GM"|No |"82717889"|"152954625"
"ML"|No |"82717889"|"152954626"
"SM"|Yes|"82717889"|"152954627"
"ML"|Yes|"82717888"|"152954628"
"SM"|No |"82717888"|"152954629"
"CL-ML"|No |"82717887"|"152954631"
"CL"|No |"82717887"|"152954630"
"GC"|No |"82717887"|"152954632"
"SC"|Yes|"82717887"|"152954633"
"CL-ML"|No |"82717886"|"152954635"
"CL"|Yes|"82717886"|"152954634"
"GC"|No |"82717886"|"152954636"
"SC"|No |"82717886"|"152954637"
"CL"|No |"82717885"|"152954638"
"ML"|Yes|"82717885"|"152954639"
"SC"|No |"82717885"|"152954640"
"SM"|No |"82717885"|"152954641"
"SC-SM"|Yes|"82717884"|"152954646"
"GC"|No |"82717884"|"152954642"
"GM"|No |"82717884"|"152954643"
"SC"|No |"82717884"|"152954644"
"SM"|No |"82717884"|"152954645"
"CL"|No |"82717883"|"152954647"
"GC"|No |"82717883"|"152954648"
"GM"|No |"82717883"|"152954649"
"ML"|Yes|"82717883"|"152954650"
"CL-ML"|Yes|"82717882"|"152954651"
"ML"|No |"82717882"|"152954652"
"SC"|No |"82717882"|"152954653"
"SM"|No |"82717882"|"152954654"
"GC-GM"|No |"82717881"|"152954657"
"CL"|No |"82717881"|"152954655"
"GC"|No |"82717881"|"152954656"
"SC"|Yes|"82717881"|"152954658"
"CL-ML"|No |"82717880"|"152954659"
"GC-GM"|No |"82717880"|"152954661"
"CL"|Yes|"82717880"|"152954662"
"GC"|No |"82717880"|"152954660"
"ML"|Yes|"82717879"|"152954663"
"OL"|No |"82717879"|"152954664"
"CL"|No |"82717877"|"152954665"
"GC"|Yes|"82717877"|"152954669"
"GM"|No |"82717877"|"152954666"
"ML"|No |"82717877"|"152954667"
"SM"|No |"82717877"|"152954668"
"CL-ML"|No |"82717876"|"152954671"
"CL"|Yes|"82717876"|"152954670"
"ML"|No |"82717876"|"152954672"
"GC-GM"|No |"82717875"|"152954673"
"SC-SM"|No |"82717875"|"152954675"
"GM"|No |"82717875"|"152954674"
"SM"|Yes|"82717875"|"152954676"
"CL-ML"|No |"82717874"|"152954677"
"GM"|No |"82717874"|"152954678"
"ML"|No |"82717874"|"152954679"
"SM"|Yes|"82717874"|"152954680"
"ML"|Yes|"82717873"|"152954681"
"SM"|No |"82717873"|"152954682"
"CL-ML"|No |"82717872"|"152954684"
"CL"|No |"82717872"|"152954683"
"GC"|No |"82717872"|"152954685"
"SC"|Yes|"82717872"|"152954686"
"CL-ML"|No |"82717871"|"152954688"
"CL"|Yes|"82717871"|"152954687"
"GC"|No |"82717871"|"152954689"
"SC"|No |"82717871"|"152954690"
"CL"|No |"82717870"|"152954691"
"ML"|Yes|"82717870"|"152954692"
"SC"|No |"82717870"|"152954693"
"SM"|No |"82717870"|"152954694"
"SC-SM"|Yes|"82717868"|"152954703"
"GC"|No |"82717868"|"152954699"
"GM"|No |"82717868"|"152954700"
"SC"|No |"82717868"|"152954701"
"SM"|No |"82717868"|"152954702"
"CL"|No |"82717867"|"152954704"
"GC"|No |"82717867"|"152954705"
"GM"|No |"82717867"|"152954706"
"ML"|Yes|"82717867"|"152954707"
"CL-ML"|Yes|"82717869"|"152954695"
"ML"|No |"82717869"|"152954696"
"SC"|No |"82717869"|"152954697"
"SM"|No |"82717869"|"152954698"
"CL"|Yes|"82718581"|"152956639"
"SC-SM"|Yes|"82718580"|"152956638"
"CL"|No |"82718580"|"152956634"
"ML"|No |"82718580"|"152956635"
"SC"|No |"82718580"|"152956636"
"SM"|No |"82718580"|"152956637"
"SC-SM"|Yes|"82718579"|"152956633"
"CL"|No |"82718579"|"152956629"
"ML"|No |"82718579"|"152956630"
"SC"|No |"82718579"|"152956631"
"SM"|No |"82718579"|"152956632"
"CH"|No |"82718578"|"152956627"
"CL"|Yes|"82718578"|"152956628"
"CL"|No |"82718576"|"152956619"
"ML"|No |"82718576"|"152956620"
"SC"|No |"82718576"|"152956621"
"SM"|Yes|"82718576"|"152956622"
"CL"|No |"82718577"|"152956623"
"ML"|No |"82718577"|"152956624"
"SC"|No |"82718577"|"152956625"
"SM"|Yes|"82718577"|"152956626"
"CH"|No |"82718575"|"152956617"
"CL"|Yes|"82718575"|"152956618"
"SC-SM"|No |"82718574"|"152956615"
"SC"|No |"82718574"|"152956614"
"SM"|Yes|"82718574"|"152956616"
"CL"|No |"82718573"|"152956610"
"ML"|No |"82718573"|"152956611"
"SC"|No |"82718573"|"152956612"
"SM"|Yes|"82718573"|"152956613"
"CH"|No |"82718572"|"152956608"
"CL"|Yes|"82718572"|"152956609"
"CL"|No |"82718571"|"152956604"
"ML"|No |"82718571"|"152956605"
"SC"|No |"82718571"|"152956606"
"SM"|Yes|"82718571"|"152956607"
"ML"|No |"82718570"|"152956602"
"SM"|Yes|"82718570"|"152956603"
"CH"|No |"82718569"|"152956600"
"MH"|Yes|"82718569"|"152956601"
"CH"|No |"82718568"|"152956598"
"MH"|Yes|"82718568"|"152956599"
"MH"|Yes|"82718567"|"152956596"
"ML"|No |"82718567"|"152956597"
"CL-ML"|Yes|"82718661"|"152956865"
"ML"|No |"82718661"|"152956867"
"SM"|No |"82718661"|"152956866"
"CL-ML"|Yes|"82718660"|"152956862"
"ML"|No |"82718660"|"152956864"
"SM"|No |"82718660"|"152956863"
"CL-ML"|Yes|"82718663"|"152956874"
"ML"|No |"82718663"|"152956873"
"SM"|No |"82718663"|"152956872"
"SC-SM"|No |"82718662"|"152956871"
"GM"|No |"82718662"|"152956869"
"ML"|No |"82718662"|"152956870"
"SM"|Yes|"82718662"|"152956868"
"CL-ML"|No |"82718664"|"152956877"
"ML"|Yes|"82718664"|"152956876"
"SM"|No |"82718664"|"152956875"
"GC-GM"|No |"82718659"|"152956859"
"SC-SM"|No |"82718659"|"152956861"
"GM"|No |"82718659"|"152956860"
"SM"|Yes|"82718659"|"152956858"
"CL-ML"|Yes|"82718658"|"152956855"
"GM"|No |"82718658"|"152956854"
"ML"|No |"82718658"|"152956856"
"SM"|No |"82718658"|"152956857"
"CL-ML"|Yes|"82718657"|"152956851"
"GM"|No |"82718657"|"152956850"
