51|84|117|183|183|183||"288998190"|"184893297"
46|69|91|51|84|117|"Wet"|"288998190"|"184893296"
0|0|0|46|69|91||"288998200"|"184893280"
51|84|117|183|183|183||"288998200"|"184893282"
46|69|91|51|84|117|"Wet"|"288998200"|"184893281"
0|0|0|46|69|91||"288998201"|"184893277"
51|84|117|183|183|183||"288998201"|"184893279"
46|69|91|51|84|117|"Wet"|"288998201"|"184893278"
0|0|0|15|30|46||"288998203"|"184893271"
46|72|98|183|183|183||"288998203"|"184893273"
15|30|46|46|72|98|"Wet"|"288998203"|"184893272"
0|0|0|15|30|46||"288998204"|"184893268"
46|72|98|183|183|183||"288998204"|"184893270"
15|30|46|46|72|98|"Wet"|"288998204"|"184893269"
0|0|0|15|30|46||"288998205"|"184893265"
46|72|98|183|183|183||"288998205"|"184893267"
15|30|46|46|72|98|"Wet"|"288998205"|"184893266"
0|0|0|15|30|46||"288998206"|"184893262"
46|72|98|183|183|183||"288998206"|"184893264"
15|30|46|46|72|98|"Wet"|"288998206"|"184893263"
0|0|0|15|30|46||"288998202"|"184893274"
46|72|98|183|183|183||"288998202"|"184893276"
15|30|46|46|72|98|"Wet"|"288998202"|"184893275"
0|0|0|15|30|46||"288998212"|"184893259"
46|72|98|183|183|183||"288998212"|"184893261"
15|30|46|46|72|98|"Wet"|"288998212"|"184893260"
0|0|0|15|30|46||"288998213"|"184893256"
46|72|98|183|183|183||"288998213"|"184893258"
15|30|46|46|72|98|"Wet"|"288998213"|"184893257"
0|0|15|183|183|183|"Wet"|"288998248"|"184893245"
0|0|15|183|183|183|"Wet"|"288998239"|"184893254"
0|0|15|183|183|183|"Wet"|"288998249"|"184893244"
0|0|15|183|183|183|"Wet"|"288998243"|"184893250"
0|0|15|183|183|183|"Wet"|"288998240"|"184893253"
0|0|15|183|183|183|"Wet"|"288998247"|"184893246"
0|0|15|183|183|183|"Wet"|"288998238"|"184893255"
0|0|15|183|183|183|"Wet"|"288998246"|"184893247"
0|0|15|183|183|183|"Wet"|"288998244"|"184893249"
0|0|15|183|183|183|"Wet"|"288998242"|"184893251"
0|0|15|183|183|183|"Wet"|"288998241"|"184893252"
0|0|15|183|183|183|"Wet"|"288998245"|"184893248"
0|0|0|46|69|91||"288999824"|"184894463"
51|84|117|183|183|183||"288999824"|"184894465"
46|69|91|51|84|117|"Wet"|"288999824"|"184894464"
0|0|0|46|69|91||"288999825"|"184894466"
51|84|117|183|183|183||"288999825"|"184894468"
46|69|91|51|84|117|"Wet"|"288999825"|"184894467"
0|0|0|46|69|91||"288999822"|"184894457"
51|84|117|183|183|183||"288999822"|"184894459"
46|69|91|51|84|117|"Wet"|"288999822"|"184894458"
0|0|0|46|69|91||"288999823"|"184894460"
51|84|117|183|183|183||"288999823"|"184894462"
46|69|91|51|84|117|"Wet"|"288999823"|"184894461"
0|0|0|46|69|91||"288999826"|"184894469"
51|84|117|183|183|183||"288999826"|"184894471"
46|69|91|51|84|117|"Wet"|"288999826"|"184894470"
0|0|0|46|69|91||"288999833"|"184894475"
51|84|117|183|183|183||"288999833"|"184894477"
46|69|91|51|84|117|"Wet"|"288999833"|"184894476"
0|0|0|46|69|91||"288999832"|"184894472"
51|84|117|183|183|183||"288999832"|"184894474"
46|69|91|51|84|117|"Wet"|"288999832"|"184894473"
0|0|0|15|30|46||"288999836"|"184894484"
46|72|98|183|183|183||"288999836"|"184894486"
15|30|46|46|72|98|"Wet"|"288999836"|"184894485"
0|0|0|15|30|46||"288999837"|"184894487"
46|72|98|183|183|183||"288999837"|"184894489"
15|30|46|46|72|98|"Wet"|"288999837"|"184894488"
0|0|0|15|30|46||"288999834"|"184894478"
46|72|98|183|183|183||"288999834"|"184894480"
15|30|46|46|72|98|"Wet"|"288999834"|"184894479"
0|0|0|15|30|46||"288999835"|"184894481"
46|72|98|183|183|183||"288999835"|"184894483"
15|30|46|46|72|98|"Wet"|"288999835"|"184894482"
0|0|0|15|30|46||"288999838"|"184894490"
46|72|98|183|183|183||"288999838"|"184894492"
15|30|46|46|72|98|"Wet"|"288999838"|"184894491"
0|0|0|15|30|46||"288999845"|"184894496"
46|72|98|183|183|183||"288999845"|"184894498"
15|30|46|46|72|98|"Wet"|"288999845"|"184894497"
0|0|0|15|30|46||"288999844"|"184894493"
46|72|98|183|183|183||"288999844"|"184894495"
15|30|46|46|72|98|"Wet"|"288999844"|"184894494"
0|0|15|183|183|183|"Wet"|"288999881"|"184894510"
0|0|15|183|183|183|"Wet"|"288999880"|"184894509"
0|0|15|183|183|183|"Wet"|"288999875"|"184894504"
0|0|15|183|183|183|"Wet"|"288999871"|"184894500"
0|0|15|183|183|183|"Wet"|"288999872"|"184894501"
0|0|15|183|183|183|"Wet"|"288999879"|"184894508"
0|0|15|183|183|183|"Wet"|"288999878"|"184894507"
0|0|15|183|183|183|"Wet"|"288999873"|"184894502"
0|0|15|183|183|183|"Wet"|"288999874"|"184894503"
0|0|15|183|183|183|"Wet"|"288999870"|"184894499"
0|0|15|183|183|183|"Wet"|"288999877"|"184894506"
0|0|15|183|183|183|"Wet"|"288999876"|"184894505"
0|0|0|46|69|91||"288999886"|"184894523"
51|84|117|183|183|183||"288999886"|"184894525"
46|69|91|51|84|117|"Wet"|"288999886"|"184894524"
0|0|0|46|69|91||"288999884"|"184894517"
51|84|117|183|183|183||"288999884"|"184894519"
46|69|91|51|84|117|"Wet"|"288999884"|"184894518"
0|0|0|46|69|91||"288999885"|"184894520"
51|84|117|183|183|183||"288999885"|"184894522"
46|69|91|51|84|117|"Wet"|"288999885"|"184894521"
0|0|0|46|69|91||"288999882"|"184894511"
51|84|117|183|183|183||"288999882"|"184894513"
46|69|91|51|84|117|"Wet"|"288999882"|"184894512"
0|0|0|46|69|91||"288999883"|"184894514"
51|84|117|183|183|183||"288999883"|"184894516"
46|69|91|51|84|117|"Wet"|"288999883"|"184894515"
0|0|0|46|69|91||"288999893"|"184894529"
51|84|117|183|183|183||"288999893"|"184894531"
46|69|91|51|84|117|"Wet"|"288999893"|"184894530"
0|0|0|46|69|91||"288999892"|"184894526"
51|84|117|183|183|183||"288999892"|"184894528"
46|69|91|51|84|117|"Wet"|"288999892"|"184894527"
0|0|0|15|30|46||"288999898"|"184894544"
46|72|98|183|183|183||"288999898"|"184894546"
15|30|46|46|72|98|"Wet"|"288999898"|"184894545"
0|0|0|15|30|46||"288999896"|"184894538"
46|72|98|183|183|183||"288999896"|"184894540"
15|30|46|46|72|98|"Wet"|"288999896"|"184894539"
0|0|0|15|30|46||"288999897"|"184894541"
46|72|98|183|183|183||"288999897"|"184894543"
15|30|46|46|72|98|"Wet"|"288999897"|"184894542"
0|0|0|15|30|46||"288999894"|"184894532"
46|72|98|183|183|183||"288999894"|"184894534"
15|30|46|46|72|98|"Wet"|"288999894"|"184894533"
0|0|0|15|30|46||"288999895"|"184894535"
46|72|98|183|183|183||"288999895"|"184894537"
15|30|46|46|72|98|"Wet"|"288999895"|"184894536"
0|0|0|15|30|46||"288999905"|"184894550"
46|72|98|183|183|183||"288999905"|"184894552"
15|30|46|46|72|98|"Wet"|"288999905"|"184894551"
0|0|0|15|30|46||"288999904"|"184894547"
46|72|98|183|183|183||"288999904"|"184894549"
15|30|46|46|72|98|"Wet"|"288999904"|"184894548"
0|0|15|183|183|183|"Wet"|"288999941"|"184894564"
0|0|15|183|183|183|"Wet"|"288999940"|"184894563"
0|0|15|183|183|183|"Wet"|"288999935"|"184894558"
0|0|15|183|183|183|"Wet"|"288999931"|"184894554"
0|0|15|183|183|183|"Wet"|"288999939"|"184894562"
0|0|15|183|183|183|"Wet"|"288999932"|"184894555"
0|0|15|183|183|183|"Wet"|"288999933"|"184894556"
0|0|15|183|183|183|"Wet"|"288999934"|"184894557"
0|0|15|183|183|183|"Wet"|"288999930"|"184894553"
0|0|15|183|183|183|"Wet"|"288999937"|"184894560"
0|0|15|183|183|183|"Wet"|"288999936"|"184894559"
0|0|15|183|183|183|"Wet"|"288999938"|"184894561"
0|0|0|46|69|91||"288999946"|"184894577"
51|84|117|183|183|183||"288999946"|"184894579"
46|69|91|51|84|117|"Wet"|"288999946"|"184894578"
0|0|0|46|69|91||"288999944"|"184894571"
51|84|117|183|183|183||"288999944"|"184894573"
46|69|91|51|84|117|"Wet"|"288999944"|"184894572"
0|0|0|46|69|91||"288999945"|"184894574"
51|84|117|183|183|183||"288999945"|"184894576"
46|69|91|51|84|117|"Wet"|"288999945"|"184894575"
0|0|0|46|69|91||"288999942"|"184894565"
51|84|117|183|183|183||"288999942"|"184894567"
46|69|91|51|84|117|"Wet"|"288999942"|"184894566"
0|0|0|46|69|91||"288999943"|"184894568"
51|84|117|183|183|183||"288999943"|"184894570"
46|69|91|51|84|117|"Wet"|"288999943"|"184894569"
0|0|0|46|69|91||"288999953"|"184894583"
51|84|117|183|183|183||"288999953"|"184894585"
46|69|91|51|84|117|"Wet"|"288999953"|"184894584"
0|0|0|46|69|91||"288999952"|"184894580"
51|84|117|183|183|183||"288999952"|"184894582"
46|69|91|51|84|117|"Wet"|"288999952"|"184894581"
0|0|0|15|30|46||"288999958"|"184894598"
46|72|98|183|183|183||"288999958"|"184894600"
15|30|46|46|72|98|"Wet"|"288999958"|"184894599"
0|0|0|15|30|46||"288999956"|"184894592"
46|72|98|183|183|183||"288999956"|"184894594"
15|30|46|46|72|98|"Wet"|"288999956"|"184894593"
0|0|0|15|30|46||"288999957"|"184894595"
46|72|98|183|183|183||"288999957"|"184894597"
15|30|46|46|72|98|"Wet"|"288999957"|"184894596"
0|0|0|15|30|46||"288999954"|"184894586"
46|72|98|183|183|183||"288999954"|"184894588"
15|30|46|46|72|98|"Wet"|"288999954"|"184894587"
0|0|0|15|30|46||"288999955"|"184894589"
46|72|98|183|183|183||"288999955"|"184894591"
15|30|46|46|72|98|"Wet"|"288999955"|"184894590"
0|0|0|15|30|46||"288999965"|"184894604"
46|72|98|183|183|183||"288999965"|"184894606"
15|30|46|46|72|98|"Wet"|"288999965"|"184894605"
0|0|0|15|30|46||"288999964"|"184894601"
46|72|98|183|183|183||"288999964"|"184894603"
15|30|46|46|72|98|"Wet"|"288999964"|"184894602"
0|0|15|183|183|183|"Wet"|"289000001"|"184894618"
0|0|15|183|183|183|"Wet"|"289000000"|"184894617"
0|0|15|183|183|183|"Wet"|"288999995"|"184894612"
0|0|15|183|183|183|"Wet"|"288999991"|"184894608"
0|0|15|183|183|183|"Wet"|"288999999"|"184894616"
0|0|15|183|183|183|"Wet"|"288999992"|"184894609"
0|0|15|183|183|183|"Wet"|"288999993"|"184894610"
0|0|15|183|183|183|"Wet"|"288999994"|"184894611"
0|0|15|183|183|183|"Wet"|"288999990"|"184894607"
0|0|15|183|183|183|"Wet"|"288999997"|"184894614"
0|0|15|183|183|183|"Wet"|"288999996"|"184894613"
0|0|15|183|183|183|"Wet"|"288999998"|"184894615"
0|0|0|46|69|91||"289000006"|"184894631"
51|84|117|183|183|183||"289000006"|"184894633"
46|69|91|51|84|117|"Wet"|"289000006"|"184894632"
0|0|0|46|69|91||"289000004"|"184894625"
51|84|117|183|183|183||"289000004"|"184894627"
46|69|91|51|84|117|"Wet"|"289000004"|"184894626"
0|0|0|46|69|91||"289000005"|"184894628"
51|84|117|183|183|183||"289000005"|"184894630"
46|69|91|51|84|117|"Wet"|"289000005"|"184894629"
0|0|0|46|69|91||"289000002"|"184894619"
51|84|117|183|183|183||"289000002"|"184894621"
46|69|91|51|84|117|"Wet"|"289000002"|"184894620"
0|0|0|46|69|91||"289000003"|"184894622"
51|84|117|183|183|183||"289000003"|"184894624"
46|69|91|51|84|117|"Wet"|"289000003"|"184894623"
0|0|0|46|69|91||"289000013"|"184894637"
51|84|117|183|183|183||"289000013"|"184894639"
46|69|91|51|84|117|"Wet"|"289000013"|"184894638"
0|0|0|46|69|91||"289000012"|"184894634"
51|84|117|183|183|183||"289000012"|"184894636"
46|69|91|51|84|117|"Wet"|"289000012"|"184894635"
0|0|0|15|30|46||"289000018"|"184894652"
46|72|98|183|183|183||"289000018"|"184894654"
15|30|46|46|72|98|"Wet"|"289000018"|"184894653"
0|0|0|15|30|46||"289000016"|"184894646"
46|72|98|183|183|183||"289000016"|"184894648"
15|30|46|46|72|98|"Wet"|"289000016"|"184894647"
0|0|0|15|30|46||"289000017"|"184894649"
46|72|98|183|183|183||"289000017"|"184894651"
15|30|46|46|72|98|"Wet"|"289000017"|"184894650"
0|0|0|15|30|46||"289000014"|"184894640"
46|72|98|183|183|183||"289000014"|"184894642"
15|30|46|46|72|98|"Wet"|"289000014"|"184894641"
0|0|0|15|30|46||"289000015"|"184894643"
46|72|98|183|183|183||"289000015"|"184894645"
15|30|46|46|72|98|"Wet"|"289000015"|"184894644"
0|0|0|15|30|46||"289000025"|"184894658"
46|72|98|183|183|183||"289000025"|"184894660"
15|30|46|46|72|98|"Wet"|"289000025"|"184894659"
0|0|0|15|30|46||"289000024"|"184894655"
46|72|98|183|183|183||"289000024"|"184894657"
15|30|46|46|72|98|"Wet"|"289000024"|"184894656"
0|0|15|183|183|183|"Wet"|"289000061"|"184894672"
0|0|15|183|183|183|"Wet"|"289000060"|"184894671"
0|0|15|183|183|183|"Wet"|"289000055"|"184894666"
0|0|15|183|183|183|"Wet"|"289000051"|"184894662"
0|0|15|183|183|183|"Wet"|"289000052"|"184894663"
0|0|15|183|183|183|"Wet"|"289000059"|"184894670"
0|0|15|183|183|183|"Wet"|"289000054"|"184894665"
0|0|15|183|183|183|"Wet"|"289000053"|"184894664"
0|0|15|183|183|183|"Wet"|"289000050"|"184894661"
0|0|15|183|183|183|"Wet"|"289000057"|"184894668"
0|0|15|183|183|183|"Wet"|"289000056"|"184894667"
0|0|15|183|183|183|"Wet"|"289000058"|"184894669"
0|0|0|46|69|91||"288998252"|"184893235"
51|84|117|183|183|183||"288998252"|"184893237"
46|69|91|51|84|117|"Wet"|"288998252"|"184893236"
0|0|0|46|69|91||"288998251"|"184893238"
51|84|117|183|183|183||"288998251"|"184893240"
46|69|91|51|84|117|"Wet"|"288998251"|"184893239"
0|0|0|46|69|91||"288998254"|"184893229"
51|84|117|183|183|183||"288998254"|"184893231"
46|69|91|51|84|117|"Wet"|"288998254"|"184893230"
0|0|0|46|69|91||"288998253"|"184893232"
51|84|117|183|183|183||"288998253"|"184893234"
46|69|91|51|84|117|"Wet"|"288998253"|"184893233"
0|0|0|46|69|91||"288998250"|"184893241"
51|84|117|183|183|183||"288998250"|"184893243"
46|69|91|51|84|117|"Wet"|"288998250"|"184893242"
0|0|0|46|69|91||"288998260"|"184893226"
51|84|117|183|183|183||"288998260"|"184893228"
46|69|91|51|84|117|"Wet"|"288998260"|"184893227"
0|0|0|46|69|91||"288998261"|"184893223"
51|84|117|183|183|183||"288998261"|"184893225"
46|69|91|51|84|117|"Wet"|"288998261"|"184893224"
0|0|0|15|23|30||"288998269"|"184893213"
15|23|30|183|183|183|"Wet"|"288998269"|"184893214"
0|0|0|15|23|30||"288998265"|"184893217"
15|23|30|183|183|183|"Wet"|"288998265"|"184893218"
0|0|0|15|23|30||"288998270"|"184893211"
15|23|30|183|183|183|"Wet"|"288998270"|"184893212"
0|0|0|15|23|30||"288998262"|"184893221"
15|23|30|183|183|183|"Wet"|"288998262"|"184893222"
0|0|0|15|23|30||"288998266"|"184893215"
15|23|30|183|183|183|"Wet"|"288998266"|"184893216"
0|0|0|15|23|30||"288998271"|"184893209"
15|23|30|183|183|183|"Wet"|"288998271"|"184893210"
0|0|0|15|23|30||"288998272"|"184893207"
15|23|30|183|183|183|"Wet"|"288998272"|"184893208"
0|0|0|15|23|30||"288998264"|"184893219"
15|23|30|183|183|183|"Wet"|"288998264"|"184893220"
0|0|0|15|30|46||"288998279"|"184893192"
46|72|98|183|183|183||"288998279"|"184893194"
15|30|46|46|72|98|"Wet"|"288998279"|"184893193"
0|0|0|15|30|46||"288998278"|"184893195"
46|72|98|183|183|183||"288998278"|"184893197"
15|30|46|46|72|98|"Wet"|"288998278"|"184893196"
0|0|0|15|30|46||"288998281"|"184893186"
46|72|98|183|183|183||"288998281"|"184893188"
15|30|46|46|72|98|"Wet"|"288998281"|"184893187"
0|0|0|15|30|46||"288998280"|"184893189"
46|72|98|183|183|183||"288998280"|"184893191"
15|30|46|46|72|98|"Wet"|"288998280"|"184893190"
0|0|0|15|30|46||"288998277"|"184893198"
46|72|98|183|183|183||"288998277"|"184893200"
15|30|46|46|72|98|"Wet"|"288998277"|"184893199"
0|0|0|15|30|46||"288998275"|"184893204"
46|72|98|183|183|183||"288998275"|"184893206"
15|30|46|46|72|98|"Wet"|"288998275"|"184893205"
0|0|0|15|30|46||"288998276"|"184893201"
46|72|98|183|183|183||"288998276"|"184893203"
15|30|46|46|72|98|"Wet"|"288998276"|"184893202"
0|0|0|46|69|91||"288998312"|"184893177"
51|84|117|183|183|183||"288998312"|"184893179"
46|69|91|51|84|117|"Wet"|"288998312"|"184893178"
0|0|0|46|69|91||"288998311"|"184893180"
51|84|117|183|183|183||"288998311"|"184893182"
46|69|91|51|84|117|"Wet"|"288998311"|"184893181"
0|0|0|46|69|91||"288998314"|"184893171"
51|84|117|183|183|183||"288998314"|"184893173"
46|69|91|51|84|117|"Wet"|"288998314"|"184893172"
0|0|0|46|69|91||"288998313"|"184893174"
51|84|117|183|183|183||"288998313"|"184893176"
46|69|91|51|84|117|"Wet"|"288998313"|"184893175"
0|0|0|46|69|91||"288998310"|"184893183"
51|84|117|183|183|183||"288998310"|"184893185"
46|69|91|51|84|117|"Wet"|"288998310"|"184893184"
0|0|0|46|69|91||"288998320"|"184893168"
51|84|117|183|183|183||"288998320"|"184893170"
46|69|91|51|84|117|"Wet"|"288998320"|"184893169"
0|0|0|46|69|91||"288998321"|"184893165"
51|84|117|183|183|183||"288998321"|"184893167"
46|69|91|51|84|117|"Wet"|"288998321"|"184893166"
0|0|0|15|23|30||"288998329"|"184893155"
15|23|30|183|183|183|"Wet"|"288998329"|"184893156"
0|0|0|15|23|30||"288998325"|"184893159"
15|23|30|183|183|183|"Wet"|"288998325"|"184893160"
0|0|0|15|23|30||"288998330"|"184893153"
15|23|30|183|183|183|"Wet"|"288998330"|"184893154"
0|0|0|15|23|30||"288998322"|"184893163"
15|23|30|183|183|183|"Wet"|"288998322"|"184893164"
0|0|0|15|23|30||"288998326"|"184893157"
15|23|30|183|183|183|"Wet"|"288998326"|"184893158"
0|0|0|15|23|30||"288998331"|"184893151"
15|23|30|183|183|183|"Wet"|"288998331"|"184893152"
0|0|0|15|23|30||"288998332"|"184893149"
15|23|30|183|183|183|"Wet"|"288998332"|"184893150"
0|0|0|15|23|30||"288998324"|"184893161"
15|23|30|183|183|183|"Wet"|"288998324"|"184893162"
0|0|0|15|30|46||"288998336"|"184893140"
46|72|98|183|183|183||"288998336"|"184893142"
15|30|46|46|72|98|"Wet"|"288998336"|"184893141"
0|0|0|15|30|46||"288998335"|"184893143"
46|72|98|183|183|183||"288998335"|"184893145"
15|30|46|46|72|98|"Wet"|"288998335"|"184893144"
0|0|0|15|30|46||"288998338"|"184893134"
46|72|98|183|183|183||"288998338"|"184893136"
15|30|46|46|72|98|"Wet"|"288998338"|"184893135"
0|0|0|15|30|46||"288998337"|"184893137"
46|72|98|183|183|183||"288998337"|"184893139"
15|30|46|46|72|98|"Wet"|"288998337"|"184893138"
0|0|0|15|30|46||"288998334"|"184893146"
46|72|98|183|183|183||"288998334"|"184893148"
15|30|46|46|72|98|"Wet"|"288998334"|"184893147"
0|0|0|15|30|46||"288998344"|"184893131"
46|72|98|183|183|183||"288998344"|"184893133"
15|30|46|46|72|98|"Wet"|"288998344"|"184893132"
0|0|0|15|30|46||"288998345"|"184893128"
46|72|98|183|183|183||"288998345"|"184893130"
15|30|46|46|72|98|"Wet"|"288998345"|"184893129"
0|0|0|46|69|91||"288998444"|"184893061"
51|84|117|183|183|183||"288998444"|"184893063"
46|69|91|51|84|117|"Wet"|"288998444"|"184893062"
0|0|0|46|69|91||"288998443"|"184893064"
51|84|117|183|183|183||"288998443"|"184893066"
46|69|91|51|84|117|"Wet"|"288998443"|"184893065"
0|0|0|46|69|91||"288998446"|"184893055"
51|84|117|183|183|183||"288998446"|"184893057"
46|69|91|51|84|117|"Wet"|"288998446"|"184893056"
0|0|0|46|69|91||"288998445"|"184893058"
51|84|117|183|183|183||"288998445"|"184893060"
46|69|91|51|84|117|"Wet"|"288998445"|"184893059"
0|0|0|46|69|91||"288998442"|"184893067"
51|84|117|183|183|183||"288998442"|"184893069"
46|69|91|51|84|117|"Wet"|"288998442"|"184893068"
0|0|0|46|69|91||"288998452"|"184893052"
51|84|117|183|183|183||"288998452"|"184893054"
46|69|91|51|84|117|"Wet"|"288998452"|"184893053"
0|0|0|46|69|91||"288998453"|"184893049"
51|84|117|183|183|183||"288998453"|"184893051"
46|69|91|51|84|117|"Wet"|"288998453"|"184893050"
0|0|0|15|23|30||"288998461"|"184893039"
15|23|30|183|183|183|"Wet"|"288998461"|"184893040"
0|0|0|15|23|30||"288998457"|"184893043"
15|23|30|183|183|183|"Wet"|"288998457"|"184893044"
0|0|0|15|23|30||"288998462"|"184893037"
15|23|30|183|183|183|"Wet"|"288998462"|"184893038"
0|0|0|15|23|30||"288998454"|"184893047"
15|23|30|183|183|183|"Wet"|"288998454"|"184893048"
0|0|0|15|23|30||"288998458"|"184893041"
15|23|30|183|183|183|"Wet"|"288998458"|"184893042"
0|0|0|15|23|30||"288998463"|"184893035"
15|23|30|183|183|183|"Wet"|"288998463"|"184893036"
0|0|0|15|23|30||"288998464"|"184893033"
15|23|30|183|183|183|"Wet"|"288998464"|"184893034"
0|0|0|15|23|30||"288998456"|"184893045"
15|23|30|183|183|183|"Wet"|"288998456"|"184893046"
0|0|0|15|30|46||"288998468"|"184893024"
46|72|98|183|183|183||"288998468"|"184893026"
15|30|46|46|72|98|"Wet"|"288998468"|"184893025"
0|0|0|15|30|46||"288998467"|"184893027"
46|72|98|183|183|183||"288998467"|"184893029"
15|30|46|46|72|98|"Wet"|"288998467"|"184893028"
0|0|0|15|30|46||"288998470"|"184893018"
46|72|98|183|183|183||"288998470"|"184893020"
15|30|46|46|72|98|"Wet"|"288998470"|"184893019"
0|0|0|15|30|46||"288998469"|"184893021"
46|72|98|183|183|183||"288998469"|"184893023"
15|30|46|46|72|98|"Wet"|"288998469"|"184893022"
0|0|0|15|30|46||"288998466"|"184893030"
46|72|98|183|183|183||"288998466"|"184893032"
15|30|46|46|72|98|"Wet"|"288998466"|"184893031"
0|0|0|15|30|46||"288998476"|"184893015"
46|72|98|183|183|183||"288998476"|"184893017"
15|30|46|46|72|98|"Wet"|"288998476"|"184893016"
0|0|0|15|30|46||"288998477"|"184893012"
46|72|98|183|183|183||"288998477"|"184893014"
15|30|46|46|72|98|"Wet"|"288998477"|"184893013"
0|0|0|46|69|91||"288998516"|"184892997"
51|84|117|183|183|183||"288998516"|"184892999"
46|69|91|51|84|117|"Wet"|"288998516"|"184892998"
0|0|0|46|69|91||"288998515"|"184892994"
51|84|117|183|183|183||"288998515"|"184892996"
46|69|91|51|84|117|"Wet"|"288998515"|"184892995"
0|0|0|46|69|91||"288998518"|"184893003"
51|84|117|183|183|183||"288998518"|"184893005"
46|69|91|51|84|117|"Wet"|"288998518"|"184893004"
0|0|0|46|69|91||"288998517"|"184893000"
51|84|117|183|183|183||"288998517"|"184893002"
46|69|91|51|84|117|"Wet"|"288998517"|"184893001"
0|0|0|46|69|91||"288998514"|"184892991"
51|84|117|183|183|183||"288998514"|"184892993"
46|69|91|51|84|117|"Wet"|"288998514"|"184892992"
0|0|0|46|69|91||"288998524"|"184893006"
51|84|117|183|183|183||"288998524"|"184893008"
46|69|91|51|84|117|"Wet"|"288998524"|"184893007"
0|0|0|46|69|91||"288998525"|"184893009"
51|84|117|183|183|183||"288998525"|"184893011"
46|69|91|51|84|117|"Wet"|"288998525"|"184893010"
0|0|0|15|23|30||"288998533"|"184893360"
15|23|30|183|183|183|"Wet"|"288998533"|"184893361"
0|0|0|15|23|30||"288998529"|"184893356"
15|23|30|183|183|183|"Wet"|"288998529"|"184893357"
0|0|0|15|23|30||"288998534"|"184893362"
15|23|30|183|183|183|"Wet"|"288998534"|"184893363"
