0|3|28||2|4|5||||"82712912"|"142473273"
0|6|23||5|40|75||||"82712912"|"142473274"
0|2|3||75|162|250||||"82712912"|"142473275"
0|3|9||2|4|5||||"82712910"|"142473269"
0|2|3||5|40|75||||"82712910"|"142473270"
0|3|23||2|4|5||||"82712911"|"142473271"
0|3|11||5|40|75||||"82712911"|"142473272"
0|6|40||2|4|5||||"82712913"|"142473276"
0|14|28||5|40|75||||"82712913"|"142473277"
0|2|3||75|162|250||||"82712913"|"142473278"
0|3|20||2|4|5||||"82712916"|"142473286"
15|40|45||5|40|75||||"82712916"|"142473287"
6|10|25||75|162|250||||"82712916"|"142473288"
0|1|1||250|625|1000||||"82712916"|"142473289"
0|3|27||2|4|5||||"82712914"|"142473279"
9|15|23||5|40|75||||"82712914"|"142473280"
3|6|13||75|162|250||||"82712914"|"142473281"
0|16|30||2|4|5||||"82712915"|"142473282"
9|16|38||5|40|75||||"82712915"|"142473283"
3|7|11||75|162|250||||"82712915"|"142473284"
0|0|1||250|625|1000||||"82712915"|"142473285"
0|2|3||2|4|5||||"82712917"|"142473290"
0|2|3||2|4|5||||"82712918"|"142473291"
0|2|3||2|4|5||||"82712919"|"142473292"
0|0|3||2|4|5||||"82712922"|"142473297"
0|0|3||5|40|75||||"82712922"|"142473298"
0|0|3||2|4|5||||"82712920"|"142473293"
0|0|3||5|40|75||||"82712920"|"142473294"
0|0|17||2|4|5||||"82712921"|"142473295"
0|0|11||5|40|75||||"82712921"|"142473296"
0|0|14||2|4|5||||"82712925"|"142473301"
0|0|6||5|40|75||||"82712925"|"142473302"
0|0|3||2|4|5||||"82712923"|"142473299"
0|0|3||2|4|5||||"82712924"|"142473300"
0|4|5||2|4|5||||"82713012"|"142473464"
0|1|1||75|162|250||||"82713012"|"142473465"
0|4|5||2|4|5||||"82713011"|"142473462"
0|1|1||75|162|250||||"82713011"|"142473463"
0|2|3||2|4|5||||"82713015"|"142473467"
0|2|3||2|4|5||||"82713016"|"142473468"
0|2|3||2|4|5||||"82713014"|"142473466"
0|0|5||2|4|5||||"82713017"|"142473469"
0|0|5||2|4|5||||"82713018"|"142473470"
0|0|5||2|4|5||||"82713019"|"142473471"
0|0|1||2|4|5||||"82713021"|"142473473"
0|0|1||2|4|5||||"82713022"|"142473474"
0|0|1||2|4|5||||"82713020"|"142473472"
0|4|5||2|4|5||||"82713024"|"142473477"
0|1|1||75|162|250||||"82713024"|"142473478"
0|4|5||2|4|5||||"82713023"|"142473475"
0|1|1||75|162|250||||"82713023"|"142473476"
0|2|3||2|4|5||||"82713026"|"142473479"
0|2|3||2|4|5||||"82713027"|"142473480"
0|2|3||2|4|5||||"82713028"|"142473481"
0|0|5||2|4|5||||"82713029"|"142473482"
0|0|5||2|4|5||||"82713031"|"142473484"
0|0|5||2|4|5||||"82713030"|"142473483"
0|0|1||2|4|5||||"82713032"|"142473485"
0|0|1||2|4|5||||"82713033"|"142473486"
0|0|1||2|4|5||||"82713034"|"142473487"
0|0|3||2|4|5||||"82713248"|"142474028"
0|0|3||2|4|5||||"82713249"|"142474029"
0|0|3||2|4|5||||"82713250"|"142474030"
0|2|3||2|4|5||||"82713314"|"142474179"
0|2|3||2|4|5||||"82713315"|"142474180"
0|2|3||2|4|5||||"82713316"|"142474181"
0|2|3||2|4|5||||"82713317"|"142474182"
0|2|3||2|4|5||||"82713318"|"142474183"
0|4|5||2|4|5||||"82713321"|"142474186"
0|1|1||75|162|250||||"82713321"|"142474187"
0|4|5||2|4|5||||"82713320"|"142474184"
0|1|1||75|162|250||||"82713320"|"142474185"
0|0|3||2|4|5||||"82713324"|"142474189"
0|0|3||2|4|5||||"82713323"|"142474188"
3|5|13||5|40|75||||"82713338"|"142474201"
0|2|16||2|4|5||||"82713338"|"142474202"
0|2|15||75|162|250||||"82713338"|"142474203"
0|1|1||250|625|1000||||"82713338"|"142474204"
0|0|23||2|4|5||||"82713339"|"142474205"
3|3|23||5|40|75||||"82713339"|"142474206"
0|2|15||75|162|250||||"82713339"|"142474207"
0|3|8||2|4|5||||"82713341"|"142474208"
0|3|5||5|40|75||||"82713341"|"142474209"
3|6|11||75|162|250||||"82713341"|"142474210"
0|1|1||250|625|1000||||"82713341"|"142474211"
0|12|24||2|4|5||||"82713342"|"142474212"
4|17|29||5|40|75||||"82713342"|"142474213"
9|19|28||75|162|250||||"82713342"|"142474214"
0|2|3||250|625|1000||||"82713342"|"142474215"
0|3|14||2|4|5||||"82713344"|"142474216"
0|3|11||5|40|75||||"82713344"|"142474217"
3|3|9||75|162|250||||"82713344"|"142474218"
0|4|26||2|4|5||||"82713347"|"142474223"
3|6|23||5|40|75||||"82713347"|"142474224"
0|1|6||75|162|250||||"82713347"|"142474225"
0|1|1||250|625|1000||||"82713347"|"142474226"
0|1|16||2|4|5||||"82713346"|"142474219"
9|9|24||5|40|75||||"82713346"|"142474220"
3|3|9||75|162|250||||"82713346"|"142474221"
1|1|3||250|625|1000||||"82713346"|"142474222"
0|2|14||2|4|5||||"82713349"|"142474227"
0|6|11||5|40|75||||"82713349"|"142474228"
0|2|3||75|162|250||||"82713349"|"142474229"
0|5|20||2|4|5||||"82713351"|"142474233"
22|40|40||5|40|75||||"82713351"|"142474234"
0|2|3||75|162|250||||"82713351"|"142474235"
0|10|37||2|4|5||||"82713350"|"142474230"
0|16|34||5|40|75||||"82713350"|"142474231"
0|2|3||75|162|250||||"82713350"|"142474232"
0|5|9||2|4|5||||"82713354"|"142474236"
2|6|9||5|40|75||||"82713354"|"142474237"
0|2|11||75|162|250||||"82713354"|"142474238"
0|1|1||250|625|1000||||"82713354"|"142474239"
